run,type,module,name,attrname,attrvalue,value
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0].lo,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",
General-0-20221124-13:43:39-4463,scalar,multiLink.receivers[2].lo[0],packetDropInterfaceDown:count,,,0
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:count,interpolationmode,none,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:count,recordingmode,count,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",
General-0-20221124-13:43:39-4463,scalar,multiLink.receivers[2].lo[0],packetDropInterfaceDown:sum(packetBytes),,,0
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",
General-0-20221124-13:43:39-4463,scalar,multiLink.receivers[2].lo[0],packetDropNoCarrier:count,,,0
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:count,interpolationmode,none,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:count,recordingmode,count,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",
General-0-20221124-13:43:39-4463,scalar,multiLink.receivers[2].lo[0],packetDropNoCarrier:sum(packetBytes),,,0
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),
General-0-20221124-13:43:39-4463,attr,multiLink.receivers[2].lo[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",
General-0-20221124-13:43:39-4463,scalar,multiLink.receivers[2].rtps.reader[0],deadlineViolationRate,,,0.29
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,typename,,,"""inet.visualizer.canvas.scene.SceneCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,physicalEnvironmentModule,,,"""physicalEnvironment"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,axisLength,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,axisLength,mutable,,
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,axisLength,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,animationSpeed,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,sceneMinX,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,sceneMinX,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,sceneMinY,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,sceneMinY,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,sceneMinZ,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,sceneMinZ,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,sceneMaxX,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,sceneMaxX,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,sceneMaxY,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,sceneMaxY,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,sceneMaxZ,,,nan m
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,sceneMaxZ,unit,m,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,zIndex,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,viewAngle,,,"""x right y down z out"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,viewAngle,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,viewScale,,,"""1 1"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,viewScale,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,viewTranslation,,,"""0 0"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.sceneVisualizer,viewTranslation,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.sceneVisualizer,descriptionFigure,,,"""title"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,typename,,,"""inet.visualizer.canvas.environment.PhysicalEnvironmentCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,physicalEnvironmentModule,,,"""physicalEnvironment"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,displayObjects,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalEnvironmentVisualizer,zIndex,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,typename,,,"""inet.visualizer.canvas.scene.NetworkNodeCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkNodeVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,annotationSpacing,,,4
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,placementPenalty,,,10
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkNodeVisualizer,zIndex,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,typename,,,"""inet.visualizer.canvas.scene.NetworkConnectionCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,displayNetworkConnections,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,nodeFilter,,,""""""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkConnectionVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,lineColor,,,"""black"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,lineStyle,,,"""solid"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,lineWidth,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkConnectionVisualizer,zIndex,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,typename,,,"""inet.visualizer.canvas.mobility.MobilityCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,displayMobility,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,animationSpeed,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,moduleFilter,,,"""**.mobility"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.mobilityVisualizer,moduleFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,displayPositions,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,positionCircleRadius,,,4
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,positionCircleLineWidth,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,positionCircleLineColor,,,"""dark"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.mobilityVisualizer,positionCircleLineColor,enum,"light,dark",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,positionCircleFillColor,,,"""dark"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.mobilityVisualizer,positionCircleFillColor,enum,"light,dark",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,displayOrientations,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationPieRadius,,,32
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationPieSize,,,0.2
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationPieOpacity,,,0.25
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationLineColor,,,"""black"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationLineStyle,,,"""solid"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationLineWidth,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,orientationFillColor,,,"""blue"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,displayVelocities,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,velocityArrowScale,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,velocityLineColor,,,"""black"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,velocityLineStyle,,,"""solid"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,velocityLineWidth,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,displayMovementTrails,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,movementTrailLineColor,,,"""dark"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.mobilityVisualizer,movementTrailLineColor,enum,"light,dark",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,movementTrailLineStyle,,,"""solid"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,movementTrailLineWidth,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,trailLength,,,100
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.mobilityVisualizer,zIndex,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,typename,,,"""inet.visualizer.canvas.common.StatisticCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,displayStatistics,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,signalName,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,statisticName,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,statisticUnit,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,statisticExpression,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,sourceFilter,,,"""**"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.statisticVisualizer,sourceFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,format,,,"""%n: %v %u"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.statisticVisualizer,format,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,unit,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,font,,,"""<default>"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,textColor,,,"""black"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,backgroundColor,,,"""white"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,opacity,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,placementHint,,,"""top"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,placementPriority,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,zIndex,,,10
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,propertyName,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.statisticVisualizer,propertyIndex,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,typename,,,"""inet.visualizer.canvas.common.InfoCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,displayInfos,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,modules,,,""""""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.infoVisualizer,modules,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,format,,,"""%t"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.infoVisualizer,format,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,font,,,"""<default>"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,textColor,,,"""black"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,backgroundColor,,,"""white"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,opacity,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,placementHint,,,"""top"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,placementPriority,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.infoVisualizer,zIndex,,,10
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.energyStorageVisualizer,typename,,,"""inet.visualizer.canvas.power.EnergyStorageCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.energyStorageVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.energyStorageVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.energyStorageVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.energyStorageVisualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
